L1-dcache-load-misses,iTLB-load-misses,L1-icache-load-misses,LLC-store-misses,branch-misses:u,LLC-load-misses,dTLB-load-misses,dTLB-store-misses,L2-store-misses,L2-load-misses,cycles,instructions,ns
22029815,891,118411,40726,12286506,1143317,679417,27747,47215,1259341,1386999978,2437299738,500628637
21610117,901,122074,59165,13892732,1246786,731662,31340,52883,1226547,1389452589,2436225562,500643573
16272432,1160,180245,51122,17074023,2741513,2261337,40677,59348,2624589,1367150188,1723928545,500630087
16667472,1264,165442,67504,16869001,2865859,2509549,41313,67084,2879574,1347285980,1515084858,500583650
16580956,825,154146,59846,16818035,3126658,2550022,39508,62028,2952494,1348619566,1515393581,500603138
16167735,1321,186393,48871,16941745,3001816,2520225,39953,54374,2905675,1350825636,1620717434,500589984
16995361,928,145915,71851,17064807,3133346,2550510,39228,51488,3150648,1349389199,1416511242,500717510
16919107,807,146094,55856,17205281,3044278,2529110,40441,77673,3134127,1344589933,1409757052,500576694
16979417,1026,172489,67508,16754478,3176713,2667731,42757,63485,3124531,1349423686,1420765686,500704887
16596556,1501,173116,67127,16879293,2836762,2332608,40853,70891,3040899,1357415292,1514263067,500599267
17414103,716,146177,81029,16836401,3227154,2813115,42545,74534,3424817,1346533817,1364362973,500620068
17121848,414,128133,75555,17216483,3236786,2753004,39612,81470,3406490,1344512181,1331910646,500621466
16584081,1172,114380,123195,16309962,3164255,2542282,39262,133627,3332518,1344338910,1475832712,500617475
16458521,1028,71759,124629,16755046,2951664,2528068,40369,128653,3080276,1358189991,1583671182,500586472
12825119,897,69506,81747,17559820,912046,572675,16856,90310,961826,1388073434,2574367892,500633493
15614758,991,63951,107197,15753443,1685794,1233416,25580,113286,1490005,1416927729,2496678707,510131578
16318177,1001,82452,76918,16948407,786226,458662,15624,73965,1008827,1391697963,2503241776,500640268
18263205,857,66887,139849,15408609,3124361,2498657,49244,137444,2953311,1356629781,1622697365,500629941
16767096,860,135952,138858,16805833,3062525,2457381,39539,129838,3027450,1354343404,1560363302,500602363
15872233,816,75352,122609,17368523,2986305,2442712,37470,133020,2971574,1350351394,1583357935,500586480
18482635,636,174454,167402,16126662,3377565,2773144,42354,177727,3172986,1355811390,1442532098,500619608
10736790,1174,278573,533916,20579446,1378151,1022687,39523,922656,1121022,1373631021,1747887625,500605418
2996496,1380,88575,187698,7384932,193465,66445,820895,227445,185343,1386483926,2535900658,500673890
3360823,494,66167,316555,14062700,178953,32912,680273,278263,188626,1391829813,2207562371,500736634
9685492,1140,125819,35573,11336701,1773446,1158789,36085,31757,1672554,1383293495,2545783742,500689254
13629294,839,127271,50475,11469114,3567203,2772888,64764,48873,3622008,1305874617,1210127755,501192803
14166794,992,117335,57777,9739511,4231010,3406320,70949,69149,4277469,1209482303,1017677759,500760853
14409800,1808,57780,195069,9489645,4432873,3655376,67207,196055,4422519,1182579315,975711074,500798596
14704108,960,57658,191643,9420075,4525155,3648197,68060,192402,4522427,1191452367,973255767,500899314
14939587,1780,49059,245495,9473454,4491139,3683205,62950,211597,4499316,1188300973,971921120,500846471
14769637,1347,55845,210218,9444757,4554240,3686650,62991,208816,4468325,1191961942,974945448,500632039
14538516,1398,46699,250342,9419187,4503516,3646077,62916,204445,4487743,1184555966,968540722,500599576
14598621,2086,58643,212409,9452476,4494762,3683634,65087,207003,4455574,1192299656,975982241,500650515
14652241,1259,46130,211737,9459000,4495159,3660717,64988,264974,4524320,1185142686,968275652,500573206
14462044,2696,57684,212244,9417234,4450966,3681320,64150,217892,4443680,1179932348,961758571,500582184
14593498,2528,62522,210267,9368040,4482974,3654353,62340,213564,4478562,1164818270,941499210,500992501
14329861,1933,53678,211694,9525164,4403723,3611925,59500,201695,4447986,1201845859,1031197873,500541300
14939630,963,52372,231805,10763977,4320642,3538071,54169,204047,4257456,1317223747,1268798301,500518698
14295584,1591,42821,209110,9339446,4440746,3651632,64742,210455,4492294,1167052338,953812640,500723363
14453952,1865,46523,248985,9442407,4493386,3665662,61386,210933,4429823,1189030207,978865990,500542243
14524432,967,41300,216149,9510686,4474926,3647266,64722,223713,4486296,1188583644,981866711,500765946
14597042,1801,48660,248108,9402067,4527901,3668397,64803,206576,4467275,1187624511,974339435,500578340
14738800,999,48496,210244,9446749,4582064,3683714,64120,207940,4523739,1193025586,974953757,500756196
14675017,1344,50979,213479,9481822,4519473,3670193,65840,267248,4503792,1187398345,971670182,500585645
14605947,1119,50186,211722,9449320,4540772,3688706,64041,220497,4461658,1190451423,975996237,500667827
14588834,1912,52852,212393,9527123,4448536,3678600,64229,210044,4478185,1186582988,970280560,500686270
14871707,1479,52950,210605,9479460,4510313,3699632,63373,267454,4544448,1192623724,969862015,500650657
14368646,2159,49693,208349,9329606,4407571,3629872,62887,209643,4445586,1163203162,952901145,500633190
14563918,1417,49420,246071,9317430,4414237,3641723,62078,212508,4424273,1164851973,952238636,500651860
14242996,1635,48753,209206,9455793,4385845,3563900,59624,210374,4421581,1177810553,996358318,500749009
14592166,1218,51074,196962,10851980,4325257,3507039,57085,198149,4275945,1316722743,1268815130,500811493
14269377,2099,47559,208602,9230143,4541954,3607324,65141,205657,4424651,1160551979,949270258,500690974
14585200,2011,69083,216008,9486814,4465661,3646928,63283,265502,4611407,1188740655,965708935,500752751
14391372,2714,73792,212291,9333234,4494759,3625714,65149,222487,4526499,1189169627,973076614,500945495
14771055,2143,42727,250154,9448157,4526920,3669631,65609,206580,4576387,1196756541,974206009,500860922
14636834,1901,56124,208517,9467943,4501587,3685621,65054,209151,4452236,1190769216,974238246,501013220
14705771,1483,47369,246039,9417285,4574130,3675659,63471,210412,4497105,1189084974,971420403,500630391
9621531,1317,60205,172406,16287645,2795166,2178936,74324,2369205,2421423,1274243960,1204724512,500565070
2788504,531,51051,370921,28378111,82628,6431,4966,465438,221135,1394182326,1485342846,500532450
2267956,525,48281,546165,28123454,120533,6066,3370,329276,123028,1387992960,1488213858,500539384
2428331,358,20151,57099,3637314,106954,33929,528813,10919,76458,706726581,1970740765,253866465
3799198,2765,685901,517092,14713767,295695,60143,1163253,463399,258919,1640517856,1535766267,600076304
5566715,1319,344712,342569,13452264,540633,202610,545983,368650,481981,1665308294,3885902982,600784801
11737300,1184,191481,72455,9988148,1999421,1876066,70246,37793,2076290,1563893299,2644156870,600645968
16032974,1610,287028,27253,23246753,1114615,1122205,32506,23906,1062166,1667950471,2798780792,600588008
16681713,1224,262529,31793,20071492,1443692,1466104,37536,25359,1435779,1663864345,2777928432,600523614
17559306,1264,245778,43706,18770890,1669247,1772285,43301,35176,1672272,1666601448,2738555522,600572653
17564792,1280,311623,42429,18527872,1770880,1871767,43442,39482,1727920,1666375594,2717216493,600519159
18022826,1417,245117,42496,18513181,1992038,2171219,48053,46722,2036578,1664114657,2627736040,600523346
18068238,1233,244172,51459,18560184,2268315,2400040,48430,55253,2209544,1663731516,2518708258,600559969
17818491,1338,232229,64338,18153118,2237407,2249555,55052,79954,2294108,1666815856,2532335767,600707361
18096891,799,195024,43257,20775254,2562664,2383729,44067,53528,2605076,1669763490,2307561519,600700832
18747858,1399,196263,45196,22801955,2165524,1882675,41498,41451,2214322,1665918105,2267823984,600675082
19506591,1338,212363,69713,21467865,2824545,2291635,43230,53827,2907941,1665837976,2050854681,600538420
18300963,1422,217573,56199,19485282,2529122,2292874,48504,53434,2789586,1642326350,2265873601,600544520
20494731,1188,145303,39826,17737159,484352,265757,19983,31809,556758,1663729180,3192853462,600573532
20486203,1091,84184,26447,13449625,505586,272546,16650,22301,494281,1670250957,3824624904,600556101
19835241,985,113376,90548,14791258,1146350,544760,25580,92381,1185811,1648246081,2768286278,600488546
28108870,1571,103919,88844,11790817,1338905,572559,29124,102847,1432165,1662349340,3150372828,600541919
25760054,1476,104997,44073,15284467,1271048,605530,29455,39171,1157984,1662980785,3210982520,600531570
22062845,1198,144385,51320,16578051,1060254,525783,30091,55110,1046809,1667720421,3232792672,600577171
28502344,1230,87230,33274,11290964,1093191,478763,25246,29470,1103399,1668609633,3641937786,600550900
27847757,1200,174914,62052,14488993,1476202,794262,33099,54790,1514534,1665357601,2940884175,600536077
21927062,1623,187068,59643,18462560,2164572,1634072,44117,68289,2222686,1658693333,2556532614,600978050
19819327,1544,188508,74794,20351320,3414466,2903253,48789,72583,3354140,1628626592,1941638471,600826990
19518074,1370,274628,72000,19711773,3636939,3025651,50787,72147,3542557,1619711460,1834699838,600864376
19867455,1043,202826,63392,20416393,3536114,2983094,48581,75153,3683887,1620471570,1835969159,600706479
20425167,871,147979,80507,20615820,3729465,3061737,47675,74493,3924684,1613434529,1652559744,600710173
20049660,1498,182751,77760,20592190,3439553,2778140,49543,76914,3715237,1618725364,1710714942,601301008
20396933,737,164001,76395,20059875,3735632,3167748,50804,71417,3788745,1618505676,1726323216,600622690
20447620,1061,181812,89849,20495556,3577101,3091400,51536,90224,3837637,1626574137,1772052616,600748037
20628620,503,134940,82334,20627176,3857464,3303538,48233,85158,4095633,1613595117,1578620303,600773414
20264024,527,101629,147859,19705383,3823776,3187302,47498,147119,3867390,1614374065,1774422571,600694379
16886065,810,161033,129832,20010442,2421227,1976869,33691,140969,2238675,1648007431,2555720099,600688636
17958307,896,69642,110765,19762911,1733851,1260339,28697,125742,1933909,1671306823,2815339023,600674188
18184204,1208,74339,95161,20978498,991185,636062,21677,91395,1421976,1665411151,3016284345,600718434
22087559,866,76336,157809,18327656,3426156,2791327,56179,159497,3318365,1625609617,2050418080,600652056
20057593,1191,91556,167392,20079734,3796271,3044880,48366,155294,3873254,1622043964,1808192479,600732943
19466657,707,87094,160624,20649111,3464414,2844462,51203,171216,3456737,1632060202,1906421040,600719171
18512837,1159,161976,381033,21874749,3253416,2574846,47380,1404155,2896800,1629003039,1754100670,601263785
5038170,1828,212499,441943,14866799,330702,87630,572426,431710,239936,1667725143,3178909532,600725169
3369638,741,62344,312838,14742400,202926,36268,1011714,279004,194936,1669030639,2732995039,600724229
13101146,2255,178524,51777,14361082,2594768,1744075,51768,46319,2715723,1633814470,2430877566,600682596
16484134,1454,182674,55873,12678836,4734590,3651092,81893,51847,4652737,1515465378,1347583636,600774273
17120035,1849,105403,166035,11388564,5211432,4290604,82420,150222,5215204,1426110944,1180412155,600755068
17375002,2255,154944,226931,11286179,5389716,4427309,81454,239315,5351340,1431538845,1166073791,600789480
17500185,3308,113797,248059,11270681,5422378,4395548,79397,249440,5320330,1424562066,1161956966,600779599
17501584,4036,106367,258770,11271496,5335857,4400470,76510,251620,5433847,1415364493,1145566076,600704717
17295852,2616,65851,254118,11329587,5310127,4416432,77021,252062,5342374,1424566634,1161687074,600613820
17450812,2298,67356,284662,11304748,5309098,4412616,79139,248112,5315175,1425498272,1165977156,600576374
17194393,3065,74909,255427,11204211,5349652,4367618,77375,249869,5352329,1407416507,1149638692,600543299
17094697,2286,63360,250168,11206076,5251125,4362609,77796,307032,5291846,1391482371,1139514745,600596433
17235970,2256,71528,246772,11688951,5242928,4277575,69853,245986,5289796,1472225027,1283055094,600561196
17652896,1730,73790,254295,12320998,5190078,4275337,69251,249248,5123492,1507162985,1362860144,600547705
17116322,2260,58876,251848,11262179,5284219,4369935,77270,256345,5285347,1409074737,1159276216,600594605
17210439,2767,74743,291735,11304180,5283078,4386115,78583,248497,5227801,1423419383,1173396440,600608119
17311811,3085,58413,286972,11282296,5364347,4395281,78638,256867,5319773,1418696959,1165339047,600546050
17458051,2868,73987,249233,11355634,5324264,4435410,77422,252469,5322624,1423510354,1162161653,600552756
17377841,1797,63441,252218,11321198,5355913,4386857,77679,302416,5414290,1421229225,1157627486,600543500
17300577,3149,78735,253868,11322410,5331714,4414364,78305,254264,5267336,1420539086,1163229975,600536661
17592114,2374,61521,282174,11321589,5384763,4379509,77351,256859,5438354,1421016030,1156011374,600782170
17203601,2505,61402,253659,11227596,5280086,4386841,75983,249355,5259791,1404671439,1152306865,600798537
17117851,2040,62506,287854,11111230,5346879,4356279,76020,250105,5301416,1392877587,1141586954,600768241
17011013,1671,83345,246500,11792214,5252564,4308396,67947,236957,5123524,1472156327,1341629503,600790455
17337009,1208,58005,244257,12227150,5147117,4318944,74454,302899,5189982,1478573240,1318392744,600735973
17416454,1912,66696,256826,11311485,5322499,4397972,78075,251085,5323005,1420634533,1164130923,601374625
17196459,2543,61391,257253,11445558,5256072,4398587,77886,268513,5260378,1424314346,1173690880,600571641
17580277,1805,60822,288541,11322307,5342532,4400793,77054,250369,5346192,1428039316,1167254330,600726671
17461647,1440,61956,249753,11366606,5330272,4425222,78512,255067,5407041,1426910901,1163979880,600810056
17247603,1651,61529,290967,11317544,5281464,4306763,103183,2179660,5118073,1429395925,1161944463,600702132
2912182,594,58135,500733,32675999,188584,10215,11271,700755,203718,1661669043,1792070480,600692540
2850389,551,52738,572819,34336072,125435,6448,6032,328946,130651,1672133162,1782608842,600710734
2127416,879,14553,59922,3224903,107632,34714,471381,2042279,56408,735531340,1937964936,265220330
5737871,3178,612821,713584,21344158,433974,130551,1217787,611393,361672,2053427242,2081127105,750079378
8987899,1074,367595,189473,11771912,1158930,824126,583242,157193,1026044,2060279821,4961377709,750729893
19321009,1490,285857,36668,24287441,2045909,1994545,68429,43671,2116584,2009369144,3192204059,750616452
20680430,1755,308997,38859,25238352,1771398,1798485,45165,34265,1793968,2082254217,3486803178,750547859
22002823,1127,315066,53179,23534546,2077303,2237693,52847,44847,2048354,2086743074,3490694164,750545553
22357625,1022,297507,54059,23235779,2391317,2513204,53806,53680,2328367,2087127988,3398390990,750708082
22861079,1364,347177,64711,22598946,2601505,2890241,61661,61826,2658027,2086157114,3234173040,750711048
22254786,1753,401444,89556,23128354,2890101,2900226,66233,77123,2811608,2085200608,3163200438,751389570
22944819,1185,259022,57353,26699674,3074118,2845521,52925,61751,3032242,2084078244,2881751864,750796221
23483528,1978,345090,57587,28528413,3087106,2812722,51722,52973,3073953,2079802184,2707270797,750887024
23738872,2069,295849,81115,25577016,3866724,3338272,61638,78432,3775610,2049025490,2601753095,750543886
24199098,1441,206452,23751,23078136,826558,480657,25330,56078,662597,2081458606,4087830526,750559994
27183324,1529,105102,34994,16748532,759087,393665,23705,34478,775571,2081025132,4599085637,750480685
29719612,1873,123502,68566,20030500,1180856,591842,32966,82002,1279720,2079158832,3964880800,750698880
33813451,1827,190513,79343,16100697,1692345,731665,38037,78344,1581724,2081894565,3974961216,750697851
31233451,2189,215194,63968,19092641,1446330,758118,38911,53225,1361144,2080087490,3992333706,750683043
32794690,1405,125442,43386,14640236,1589597,824758,36610,41790,1645167,2083014213,4250429989,751324772
33663583,1869,177899,75228,19741499,1955470,1151486,42126,61768,1805787,2086373450,3650398691,750730300
24662449,2357,321363,98035,25463611,4136984,3476047,61851,89677,4238500,2034923606,2338637983,750683020
25254047,1844,245134,91034,25492617,4426668,3638425,60886,93408,4616958,2021306500,2202702804,750746271
24774193,1618,217917,88953,25290145,4515160,3537307,59568,82939,4271559,2030723279,2351556408,750716174
25287129,707,202920,90763,25751548,4717946,3720265,59161,91148,4526334,2016602873,2186669430,750713688
25086395,865,223900,94159,25039089,4917611,4052934,61934,89246,4567300,2019140427,2246928381,750687260
25327768,1305,226827,106347,25084579,4670087,3789019,60775,97829,4391224,2033859029,2253344965,750723741
25633731,848,158655,123104,25059180,4783041,3865035,60641,116473,4773588,2015583344,2105792454,750517458
24336999,1175,104768,179797,25085435,4483827,3685090,53387,187231,4454254,2034352770,2421868428,750706689
20917347,1481,91569,131883,25299889,1783436,1117205,27810,122206,2008877,2076843600,3777120048,750743444
24308155,1847,92093,116151,24661920,1571492,893698,25347,142316,1680675,2078296407,3734296800,750722726
25808922,1040,98093,200285,23932277,4635293,3848892,73164,209380,4724785,2032192288,2373014491,750720488
24081537,1006,97254,171558,25590618,4784807,3708813,56994,187921,4504450,2025213699,2401829411,750732915
25721697,1409,163450,373066,25664579,4489965,3562460,61545,1263078,4003685,2035726109,2232414092,750729279
5707098,2018,246314,503986,17511139,312439,91358,1070342,487957,254987,2084749787,3487856438,750683854
7602960,1194,128863,336828,20021758,846423,420432,455495,292742,804597,2087386552,3929342461,750766370
19854539,1488,259361,70938,17906101,4861692,3671285,83740,70088,4831443,1969134034,2026532849,750635646
21318155,2914,153724,159530,14454834,6373884,5257417,96450,157457,6368865,1782427722,1491995261,751074001
21864823,3141,135952,289305,14160252,6603974,5506935,90094,291936,6571780,1779466065,1441320970,750682132
21957495,4000,72091,349419,14085894,6643053,5494574,85604,312604,6587293,1772097821,1448957549,750632877
22011789,2683,75097,314991,14155522,6597733,5500375,84503,369033,6714571,1774095960,1447198679,750665988
22032146,4553,75132,347821,14104315,6658256,5492342,85766,316281,6633530,1772350400,1450581085,750817081
21677478,4107,81597,315957,14028917,6664123,5490912,82800,315560,6583892,1758666830,1441576051,750796466
21477676,1869,84343,312183,13800751,6670389,5425388,82652,305332,6567040,1732928279,1422354605,750789047
21975325,2435,90127,303239,15747467,6334974,5291264,73552,304283,6355477,1903726889,1775163591,750793868
21376065,2843,78956,312552,13954890,6551776,5468711,86262,320777,6528129,1743750315,1432650147,750784653
21538396,3769,72858,354832,14113411,6559877,5443148,84592,314791,6682178,1771372847,1457689126,750791040
21860387,3981,68197,352482,14098792,6673812,5505789,86270,315855,6615242,1773325206,1457146671,750767949
22003544,2953,76016,316443,14138575,6636650,5501694,85633,361313,6717131,1782222785,1453572920,750766807
21707705,3720,70958,314195,14069231,6649806,5482195,83653,320191,6641166,1769220000,1448153825,750792873
22071880,2871,77616,353086,14093400,6660408,5506591,86337,317679,6588639,1772225712,1450245748,750782745
21588981,2836,77854,342416,13935804,6618728,5461485,82289,309048,6598769,1748786602,1434657560,751444806
21245096,2494,101691,312483,13941228,6605002,5442854,82682,320598,6566815,1738308788,1439523376,750776891
21922794,1401,84766,300682,15598431,6335193,5282563,75059,309069,6434853,1895547197,1752905761,750725638
21492712,2804,74631,355963,14056240,6550151,5471238,84985,321526,6594221,1762231425,1447929720,750795295
21709985,3415,71120,317571,14166215,6554065,5480198,87534,311876,6585269,1776957550,1466187144,750793721
21927615,2583,65300,353373,14081138,6685783,5501331,86046,306544,6706351,1780753093,1460157815,750774001
21999222,2634,67950,313890,14145042,6686990,5494045,86370,369482,6687611,1782222767,1455696168,750796906
6284075,892,124824,1876217,38828140,728602,515345,18470,787740,1014509,2042541841,2148432641,750785979
3771835,690,82031,293409,34162998,191269,18872,10600,681641,220879,2078086984,3081764695,750689526
101556,168,5698,152,2442,3400,1525,35878,1325163,991,159290891,391367615,57796554
6150787,3616,973360,676754,23949046,447720,126669,1169737,744094,488544,2180710381,2149793510,800075189
10479591,2581,196127,136586,11805248,1278427,1059122,625495,205596,1229121,2164294955,4906514473,800742378
20222880,7512,416535,39578,25974164,2054341,1981596,64920,43851,2252220,2108668729,3356426968,800674152
22460720,3993,386221,52128,26108747,2035796,2005837,55746,49204,2002349,2213165774,3664326269,800554384
23510897,2867,360495,53407,24676415,2194291,2375124,57505,64261,2361816,2211058758,3638333894,800523409
24127582,1281,316810,53574,24740152,2539133,2769615,58778,59731,2582626,2222062509,3576735971,800526279
24344662,1245,387957,74886,24426632,2910964,3173707,66681,70222,2928211,2226374427,3385468436,800536387
23685962,1195,379456,87184,25506470,3196395,3095254,62219,69851,3119819,2219197626,3284331608,800518074
24930082,1777,336736,62351,30258017,3256243,3041898,55929,55048,3117165,2219859338,2938486516,800685253
25068526,1622,278491,70603,29650045,3458665,2936200,59679,82965,3602539,2209867500,2927547822,800700177
27446182,1746,249227,55150,26017849,2063944,1642217,46445,49244,2123404,2204568710,3544865019,800753585
25656528,1312,179249,32727,19159533,694200,387015,24430,45774,715647,2220407536,4792972321,800732721
30377420,1988,147576,56523,21367208,1285280,590932,34674,66387,1155969,2217687521,4292890243,800706969
36217885,2226,157410,91624,17477656,1561622,754108,37648,55999,1458453,2222929993,4351894797,800729108
32187875,1692,189824,68866,20883088,1467254,810645,42797,56603,1595358,2217751045,4215619883,800727485
36333002,1270,121274,36143,16629311,1654160,807335,38545,40470,1652318,2228044613,4635555332,800696133
35877967,1379,182259,68153,21508686,2177014,1349925,48516,74391,2191912,2224427277,3812884155,800732414
26373470,2133,250001,100681,27241721,4406987,3552791,65790,105341,4473541,2167988565,2561472150,800702642
26896735,1296,244833,93272,27233160,4713869,3743568,62179,87512,4542629,2170586011,2515505460,800710827
26607602,1649,227841,97853,27043975,5046081,4027246,63304,91480,4702370,2150733399,2417529802,800715333
26539126,1265,210669,103572,27595589,5013603,4072434,64136,100531,4809921,2154585201,2383641657,800708721
26631931,1152,262011,101755,26754979,5079334,4159064,63998,93671,4669559,2169873735,2475952003,800700328
27801210,1398,198990,124970,26851861,5225958,4213060,62568,107662,5206950,2158295458,2184277865,800701238
27019792,1122,225589,167416,26253505,5365101,4442613,66304,188196,5134463,2151768662,2314032736,800706091
22732955,1646,99899,153777,27803501,2656139,2006620,39347,156565,2809264,2205811019,3575681542,800698223
24253179,2279,102834,137072,27046973,2078543,1294612,31532,140009,2324437,2217985599,3765918047,800748986
28914009,1229,99685,184240,24569565,3913765,3068643,65386,193709,3836207,2183761589,3112480354,800725024
26633989,1728,113818,204373,26658307,5334539,4133674,61068,218383,5005878,2163376232,2488091647,800662103
27584497,1040,192934,234094,26697626,5078980,4161550,63856,245419,4567810,2169043340,2506123635,800598764
7923675,1910,325005,1099901,22028017,347602,101307,848220,933925,307143,2216823365,3761034027,800704736
6980404,1142,130443,335795,18945518,1016196,397132,936695,245446,786773,2224191344,3889170586,800595110
21281678,2045,234081,78936,19174763,5205462,3967980,97378,72985,5254593,2102204336,2147088101,800515954
22823440,3281,136454,196055,15317829,6829670,5664533,113942,195553,6883479,1912475262,1586743689,800541531
23376296,3156,95699,351288,15035229,7120518,5847942,113105,313067,7160675,1900384317,1550179083,800812798
23478092,3607,82365,333742,15080778,7120287,5855314,107054,332827,7114056,1901639371,1548743709,800760735
23202653,2452,70409,334208,15126269,7071312,5851632,109138,396671,7106842,1894803920,1545287796,800804833
23491254,3268,76291,336979,15049244,7146334,5873415,106118,342157,7120700,1895024186,1545268834,800789460
23005398,4266,121348,369267,14812576,7103210,5811898,105393,330754,7027861,1876345224,1528430063,800778118
22908589,2909,165608,323696,15442063,7017929,5766489,93055,336146,6938124,1944158127,1697449387,800768026
23303638,2183,76324,328290,15895208,6842496,5700592,100025,376221,6960668,1950911350,1696794444,800729413
23178273,4272,66712,378147,15120122,7015397,5807609,106808,339640,6974813,1884099923,1552866803,800792262
23311655,3323,97001,376355,15000642,7102409,5824979,110253,334785,7018274,1907877113,1545240879,800751420
23374227,4133,87959,333998,15035294,7117833,5803191,107028,331066,7189780,1899931002,1540676006,800824289
23269923,4239,97254,331852,15034805,7127271,5836673,109123,393980,7158347,1885148292,1528368584,800751746
23281826,3830,82998,374004,14911025,7071229,5824291,111198,329805,7051593,1894904855,1547182669,800879729
23036567,3150,80064,333822,14935087,7007642,5816954,109847,399767,7051630,1877157816,1528652309,800827549
22807401,3601,85626,331870,15039924,6977826,5818911,103098,332759,7000378,1888382293,1583451601,800793677
23347090,1690,83366,323087,16408312,6774226,5640215,94058,322858,6916856,2002010338,1808843523,800742196
22879029,3624,92409,371914,14974311,7039696,5777378,110113,343281,7042124,1881092811,1542637643,800557047
23226839,3549,77684,338328,14917694,7007971,5719131,114643,412204,7178327,1916704039,1546893998,800567756
23347889,3589,101172,333157,15018880,7109761,5849399,111990,332045,7065492,1899746475,1551027691,800823154
18422170,3373,115134,574398,20934762,5350125,4259714,112734,2295838,5301568,1989011311,1778667943,800808814
4677703,963,194393,805058,43739530,226327,12430,11765,753972,281939,2220791187,2387691393,800678729
2654835,798,35035,101676,16038954,170830,33695,479762,1750296,102900,1329182844,2564369555,478350867
8141978,3900,633034,854524,28377113,672337,194311,1663187,786135,664896,2466635767,2671992322,900082481
14591860,1604,193533,35091,12123772,2117144,2058585,243578,29099,2210664,2385536383,5551369220,900725875
24382896,1536,389573,40146,32427446,1815114,1778812,48712,42115,1758607,2504938952,4207820154,900680266
26033471,2535,443429,69698,28452128,2505556,2584587,63158,59841,2430310,2502146697,4111022542,900633713
26523195,2175,389322,62704,27971558,2731029,2931005,63763,65871,2782242,2499639669,4062882782,900638577
27151466,1496,371170,76515,27699103,3239570,3513840,71475,76171,3305756,2498682213,3849890940,900641622
26474889,1817,408252,88574,28623271,3513010,3418003,76467,102147,3691048,2494417095,3624761506,900634434
27856313,1756,289129,66912,33702181,3571241,3278146,64404,64439,3236483,2501903663,3488967545,900629468
29614101,1739,292536,85912,32306786,4357050,3740300,69394,84714,4573441,2482799481,2953743422,900650097
29176947,2334,229851,57177,26616450,1228770,846163,37516,38340,1282417,2498776208,4619938303,900628345
31877436,1731,128441,49627,21191215,946315,519952,29438,40250,939761,2501870728,5462651121,900654689
38597560,1566,245069,81384,21433770,1591622,822516,45130,77538,1697850,2503588528,4704300257,900636137
39169905,1770,190066,74504,22645410,1812459,890215,47717,93536,1980662,2499397399,4604333646,901171026
38144917,1616,141754,48764,17967767,1811992,866740,41933,73614,1784548,2501381520,5215730890,900651954
39823302,2021,197858,79849,23898756,2551251,1496890,51890,96996,2380222,2498927049,4313277836,900640162
29792833,2476,304144,116179,30605403,4824693,4026569,75048,109667,5131594,2441595785,2854701225,900614153
30141192,1516,286555,103496,30379151,5089038,4233730,74477,97989,5345190,2436006354,2734355442,900717112
30258511,1988,238803,104876,30857876,5616710,4591881,72861,105130,5498098,2420349851,2566523192,900703012
29915660,1234,268382,120182,30469684,5644071,4636774,75165,105583,5435496,2424553014,2714568249,900658384
30441362,1032,261936,128741,30030395,5499726,4528268,73371,117035,5461114,2439468863,2668649642,900720867
28623422,1372,249552,172299,27564589,6108289,4487828,69785,203696,6129335,2418633526,2351315380,900675700
27213292,1474,118961,188960,29667263,4094001,3402017,59008,188108,4227080,2461116502,3474991920,900708885
26062135,1713,107219,159360,30534219,2634856,1930757,41690,173533,2478031,2504890510,4358468430,900717906
31485991,1556,128836,218235,28483898,4059396,3249839,66892,188529,3997044,2460604436,3567018063,900692690
29185682,2651,159802,231753,30340438,5609411,4485835,72146,231761,5403752,2431035679,2759655081,900690407
28237717,1709,235834,490375,32323901,4607914,3693490,73259,2401330,4402193,2451444334,2718057277,900734122
5238747,2080,241261,565447,22223166,385983,84489,1117067,470501,262140,2496925865,3830823954,900675922
16507943,3077,244629,201399,19605729,3227031,2056138,584528,226198,3157436,2466692229,4364265207,900656423
25209999,2105,204155,114686,18202375,7317007,5853566,127056,96538,7306728,2226364010,1921341154,900610159
26140342,2909,102393,348322,17030504,7971816,6587793,122326,354524,7943709,2136255039,1754900450,900641341
26476511,2066,101216,415962,16941442,8147817,6602543,114037,375747,8017462,2137646721,1748898152,900655679
26269929,3635,115396,376400,16975035,8058033,6612237,118834,439901,8052061,2129036199,1735136070,900676664
26336873,4311,187007,409195,16867669,8117162,6595475,115408,374207,8024317,2131371256,1728876401,900658832
25820779,2609,89253,378070,16728292,7947224,6545153,115912,380420,7941318,2093955298,1713737350,900677259
26143578,2606,116946,362653,18446638,7703143,6369363,99705,358306,7841894,2262201378,2059252948,900662934
25752385,3293,83281,379758,16795862,7957172,6548836,117984,388907,7969338,2108148022,1727000517,900633405
26262219,3593,100957,421002,16924377,7878985,6564318,117065,376465,7956988,2144457731,1762108660,900688055
26365116,3241,153091,412200,16842867,8054558,6611003,117169,380834,8039060,2142798062,1751152277,900663218
26188696,2964,87955,377831,17000269,8005257,6606484,118105,436689,8000107,2128390430,1740794408,900665513
26433364,2942,92562,378805,17010264,7973981,6604369,116932,386042,8043447,2132403686,1742268395,900687170
26009195,4106,96341,413908,16802876,7959157,6612330,114889,384655,7967427,2125007601,1731259398,900644208
25743845,2940,88193,370997,17663051,7852397,6407721,109962,369825,7986046,2188701556,1919809623,900689282
