L1-dcache-load-misses,iTLB-load-misses,L1-icache-load-misses,LLC-store-misses,branch-misses:u,LLC-load-misses,dTLB-load-misses,dTLB-store-misses,L2-store-misses,L2-load-misses,cycles,instructions,ns
92060130,62321,4395164,3328303,13768563,20088139,11837100,1560418,3277959,19932955,3459653605,2294353265,1500847687
99268478,31037,3651779,3128685,13651963,20492128,12852533,1589612,3111345,20647586,3351323736,2581994235,1500696472
101288604,25049,3688669,3186645,13558524,20676173,13008237,1619504,3172237,20957137,3302377790,2602020275,1501407434
69968193,41359,11302023,2160329,11029747,14534258,8805904,1130231,2196827,14682079,3502062887,4482330075,1500872402
17462562,3715,72371,160073,1192092,6026666,3364404,467322,162218,5835792,720671719,682059361,415733672
130284138,156771,40635676,3351475,18307044,18715523,10475543,1701527,3415178,18373942,5088063741,5855161266,2000122380
142597212,30020,4867213,4866331,17863888,28676848,18152862,2356577,4841531,28560088,4441958786,3582008747,2000961302
140115030,37692,5491850,4318741,19068542,28023315,18097418,2185882,4299069,27948985,4547565029,3657861882,2000883518
137201604,26826,4742371,4681893,18130832,27936993,17843384,2340071,4670219,28228648,4418786190,3467824972,2001567096
137399503,30031,4938097,4265075,18463038,27927967,18052571,2267107,4283152,27787818,4443991171,3540478111,2000831628
137292880,35414,5246098,4186797,18576373,27750091,18124054,2259562,4211822,27699847,4483551863,3582264735,2000823880
137889986,35531,5260015,4143044,18671243,27686098,18089275,2220283,4119020,27753886,4519994029,3619451751,2000802959
137418641,31009,5629406,4089277,18581975,27718058,17884645,2181745,4088055,27610152,4504074224,3601212849,2000867079
137008822,30205,5938856,4113169,18792067,27561261,17884520,2153081,4102303,27563840,4487070528,3573290833,2000922330
136926748,35642,5735628,4110353,18847578,27765956,17917994,2104679,4036665,27375146,4510393199,3487742784,2000795372
133547716,34607,4785417,4306156,17854112,27419747,17496143,2137197,4331325,27495816,4295658472,3358616645,2000619659
133658968,25539,4534026,4418257,17694901,27611170,17632780,2180536,4416890,27641319,4297196642,3348709850,2000598817
133075080,30555,4659642,4375840,17543344,27594654,17517349,2195885,4386996,27417230,4308964103,3342862689,2000648902
135011575,19834,4824427,4277071,17974621,27994610,17770528,2179810,4281171,27962189,4369959967,3442528197,2000643991
133548692,31283,5957116,4208884,18044928,27927998,17879885,2183222,4254738,27846912,4384112738,3416016767,2001320775
133727533,24227,5277553,4233534,18061092,27751053,17721492,2188685,4273603,27785148,4396785108,3437635528,2000821856
135282106,34942,5243547,4014488,18207952,27803866,17807020,2106590,4013299,27601224,4405606334,3505863541,2000625370
135313110,23328,5137005,4101307,18334770,27643473,17832290,2146413,4080123,27631498,4413958454,3513718419,2000619701
136011916,18110,5192190,3981493,18417945,27607759,17767618,2111701,3994333,27690282,4429242126,3519888107,2000602480
135278476,16633,4931498,4114848,17937200,27779695,17745712,2147982,4107277,27716560,4379825280,3493245002,2000864175
134123579,29537,6049059,4036167,17982640,27621019,17742751,2141581,4042232,27631276,4385598941,3471404323,2000859693
134485010,20304,5113443,4037209,18000375,27550911,17692213,2141934,4051443,27465870,4398395406,3484618396,2000836213
134009657,25050,5072585,4054702,17837271,27598717,17588084,2125273,4067399,27529390,4395175499,3487077817,2000591563
133079815,29985,5256531,4105764,17879723,27481123,17550034,2141269,4137894,27507533,4365428071,3448047188,2000851855
133351695,25697,5311514,4037504,18106620,27614284,17472741,2104944,4055290,27676713,4408972833,3479816501,2000897558
132890258,22397,5162941,4218488,17742207,27428049,17308721,2118993,4227823,27608206,4331566309,3384629336,2000945905
132183003,32090,5531377,4437649,17738291,27813953,17314111,2167390,4382912,27892448,4377050925,3365517945,2000881070
128310869,35162,4538536,4524362,17034426,26955376,16752270,2205619,4516445,26962893,4206531417,3291978939,2000872379
128042356,32789,4560075,4590405,17061223,26830098,16576738,2208530,4499010,26632174,4221108529,3295852825,2000851316
127492118,50280,4831755,4547291,16979938,26863994,16698638,2248474,4556757,26854440,4215010421,3293534241,2000898842
126918695,60701,5399797,4526685,17201106,26964754,16732439,2244791,4580247,27040974,4244075079,3285886245,2000868404
128976571,38994,4690153,4569852,17082501,27116237,16788235,2260693,4593128,26974575,4242064075,3333746363,2000860998
128969405,31981,4832391,4371659,17454342,27038733,16955890,2167270,4306621,27053730,4278239614,3379509381,2000874432
132353870,28409,4798878,4219606,17855466,27548206,17270713,2133239,4268550,27733290,4329651896,3423500911,2000635696
74612022,33707,11050532,1862359,11349014,18103813,10484138,1360733,1916564,18129349,3804021245,4814475411,1742687378
166368798,458209,40505963,4749816,22733624,26700764,15508661,2409391,4867227,26493435,6165631317,6854500890,2500114405
176474974,39357,7811916,5708069,23360939,35210049,22721645,2841545,5730879,35336263,5687639094,4530723711,2500708573
172721061,46253,7156651,5693419,23261206,34910983,22265028,2795685,5674243,34976334,5686240050,4369317106,2500891044
171914504,42369,7878565,5454245,23278032,34705366,22602196,2850721,5475019,34491336,5628171262,4393700906,2500925132
172754526,35483,7182721,5319698,23451202,34371216,22493367,2766432,5242399,34271266,5645880923,4459248519,2501320943
173076095,34496,8544310,5068577,23672351,34474164,22758544,2761626,5142150,34494767,5690874562,4552387150,2500694336
171563925,31940,7723491,5123039,23659860,34439142,22668615,2685893,5103103,34416261,5653959688,4472420174,2500679624
172266141,19689,7034933,5148918,23487364,34440108,22436137,2641661,5112998,34231581,5598626895,4439237485,2500865324
167025084,51403,7090123,5359575,22596677,34171908,22060712,2645669,5324528,33826132,5425620629,4176039646,2500885936
167773930,42699,6071868,5506242,21956865,34182168,22071542,2746418,5561596,34053687,5378718916,4190651967,2500817184
167253258,62560,8933863,5457911,22389392,34641851,22148247,2743199,5508071,34602162,5602427195,4219549055,2500829795
169329514,30661,6579282,5300325,22648572,34968272,22290013,2730720,5360609,34941959,5500976191,4324490493,2501067031
165159820,51360,7498499,5194922,22160142,34573908,21989337,2668066,5204760,34468220,5503611562,4270969952,2500832996
133989548,120900,8340844,4190315,17896337,29234140,17476588,2052113,4266161,29692370,4976973873,3403520846,2500820537
141007364,81630,6724336,4420168,19106858,30603151,18326675,2142721,4407918,30490318,5022575665,3609576942,2505012577
143617287,63291,7425202,4392387,19451145,30048261,18576446,2224760,4416682,30359741,4855902731,3683268284,2501360720
150201472,72265,8427598,4549840,20200396,31096558,19524867,2311001,4566208,31630465,4914685786,3847096189,2501138370
168177945,63152,8388093,5136177,22555626,34631201,22257824,2688786,5157502,34858046,5570867114,4353856246,2501430883
168943166,30175,7189611,5102808,22643997,34682412,22156075,2664555,5143384,34890395,5495204504,4382022901,2500922596
169958953,22862,7139349,5226049,22922012,34789751,22280191,2702971,5210081,34857233,5558388489,4412542985,2501481302
159629093,33259,6846694,4761872,21655943,32967302,20843568,2449740,4785690,33101876,5219695663,4118677050,2500792193
162762914,35716,7101336,5343149,21763050,33917145,21270361,2671397,5403904,33982700,5317545436,4126647917,2500815581
162873169,60294,7087987,5641591,21662067,34738606,21233884,2772590,5657095,34758795,5422260926,4159232797,2500908801
164556091,37818,6661419,5853308,21935061,34721361,21302674,2851091,5783863,34604092,5427293054,4223480221,2501064543
163847089,36360,6524345,5838398,21845794,34832753,21398142,2867403,5793916,34488249,5417275409,4217341284,2500929558
165702122,25727,6829737,5892297,22381255,35039514,21553605,2888657,5842254,34890453,5498204831,4270061502,2500808657
166362547,31302,6731150,5637991,22376379,35345035,21727746,2838247,5669238,34961283,5506552639,4335359504,2500695638
165229320,66098,8898116,5427614,22497400,34961005,21731114,2727216,5406039,34636339,5542074232,4235974629,2500928180
45015945,290145,10663679,882728,6724751,12356479,7171051,864718,836010,11700429,2810054073,4056254387,1266714589
208414881,140114,39863769,6002274,27577319,34409547,20554695,3029868,6039853,34134573,7283264976,7825885511,3000090856
215055795,35243,8778641,6661131,28785759,42361666,27351976,3297405,6620680,42330842,6870010693,5509857617,3000881359
210654542,47981,8524857,6905486,27837360,42197386,27343701,3478261,6869356,41871369,6814001527,5283917606,3000645976
212348084,49541,8553547,6411442,28385541,42264972,27602984,3371309,6421935,42277280,6863031451,5429619593,3001058148
210762203,50634,9407726,6185922,28357069,42009009,27492375,3310970,6252292,42031836,6848427104,5461987077,3000878498
211459067,46727,9453770,6173474,28907431,41617842,27063715,3207647,6155451,41859130,6890773395,5440532614,3001137408
209887271,55622,8393779,6447719,27921948,42450812,27238036,3215645,6453364,42507957,6732741084,5258667654,3000672313
207104580,58912,7865292,6748912,27258130,42921091,27016785,3248833,6707792,42670179,6652182413,5142535601,3004665699
204043187,68301,9353179,6636358,27141118,42905748,26847868,3211641,6549839,43173056,6735345720,5091594660,3000666441
198993051,96002,10721300,6384069,27139081,42471937,26152078,3110779,6387055,41737510,6831847412,4931671207,3001083640
208077086,57466,8333676,6252985,27810544,42079979,27089259,3210634,6245714,42290992,6741503224,5315411281,3000725620
209922028,49115,8610139,6182071,28066823,42106073,27139776,3192082,6187603,42095506,6811319042,5366906722,3001153268
208436828,51665,8839449,6136434,27870994,42103451,27119018,3194888,6136305,42106224,6771584051,5302177137,3000772019
208076712,62384,8290196,6224538,27483573,42145899,26962196,3219639,6228195,42078110,6739479405,5318008924,3001043783
206014756,60439,8640622,6140851,27549871,42078487,26961550,3164959,6124820,41934486,6702045317,5272646415,3000665694
205817959,57880,9211347,6255590,27297865,42139656,26837441,3251958,6331597,42016660,6731626786,5289840711,3001325377
204761519,56491,9042348,6237941,27224782,42191067,26503814,3149410,6269072,42053647,6699475765,5212871874,3001165464
203561479,39021,7815557,6741306,27002666,42667278,26411530,3322577,6751565,42439943,6610728473,5155239382,3001168078
202114384,33658,7895485,7114573,26908517,42558773,26150198,3429176,7068334,42744558,6633257319,5159125299,3012170682
203343562,39787,7959723,7150365,26964439,42835018,26153608,3479144,7126703,42894906,6675233873,5178377174,3030674488
201035016,29116,7920360,7073532,26676722,42470109,26081903,3460644,7074893,42178788,6601585976,5166576141,3000703957
204063615,47797,8250242,6515866,27396132,42155105,26380836,3224898,6454283,42330440,6707251475,5263585540,3001190067
130762399,60793,13355319,3822248,18009733,30353101,18279484,2352298,3810437,29585562,5601900046,6298404577,2531196697
321465384,182391,42853312,9463026,42103407,55981019,34468080,4775799,9466383,55609972,10759937281,10687047099,4500088518
316635208,57085,12546730,10177903,42277003,63234259,41055675,5131692,10142319,63242021,10187525338,8064086218,4500816215
317741794,48770,12592527,9566647,42614346,63110018,41464816,5062563,9584716,63135373,10312335777,8232684371,4501140235
317162311,52988,13830018,9369020,43148059,63014235,41174082,4881686,9315856,62847042,10381261127,8212647834,4500749054
314079887,63445,13328654,9657105,42164077,62922368,40906439,4823093,9699118,63192201,10154139966,7888326563,4500744368
309559558,52041,12762864,10121738,41134165,63101857,40628534,4972874,10109787,62805908,9971234807,7737792477,4501193139
310338946,53084,12492395,9704059,41418663,62748956,40778846,4917882,9664188,62599967,10069353596,7918687570,4501198602
313785300,51612,12506664,9292554,42250748,62907479,41091160,4839529,9259174,62970580,10205155200,8103909872,4500714268
311558254,64329,12744312,9337921,41639903,62862435,40951122,4861460,9386346,63054471,10128964479,8012641977,4516702033
311099618,55828,12680196,9312202,41446206,62624755,40899594,4884011,9325030,62557669,10130644509,8053490270,4501185502
308995747,52993,12914489,9299512,41836232,62264250,40305732,4788973,9309966,62530158,10087058221,7965878394,4501123672
303988001,66140,11585943,10153147,40334471,62861301,39445228,4973065,10160426,63008780,9897516598,7689550744,4500820626
302134499,50331,12042957,10642468,40161052,63616588,39208191,5212472,10660560,63267430,9912364996,7721746948,4501059426
300670338,53500,11942282,10614874,40194110,63473508,39176405,5217768,10655156,63434989,9906134473,7750227158,4500664115
279723505,74945,20319736,8969347,40385706,57741123,35965379,4496836,9005958,57224396,10276513559,9730047298,4501354894
21500083,7240,918073,148414,1577252,7271973,4275751,549704,159074,7032385,979779493,998414411,532614787
421589171,152814,46792949,12761961,56499909,77233016,48545450,6472066,12766700,77209644,14231641076,13341119427,6000089667
422139494,70403,16829188,13372874,56405916,84656009,54947804,6957877,13359991,84497899,13752098733,10792981331,6001191383
420188571,63957,16977546,12390041,56802618,83940367,54601745,6587920,12387655,83908897,13732484593,10939635663,6001152068
416249293,75173,15005788,13191919,55159416,85246587,54302504,6577739,13192000,85073191,13449451619,10444411937,6001434050
411530419,107251,15053286,13137337,54370435,84956126,54185552,6623833,13102484,84874206,13372921481,10432291795,6000757112
417701051,95992,16107286,12443994,55935368,84863590,54724171,6522506,12441221,84576945,13671360852,10781927645,6031146602
415658262,104791,15424276,12457160,55068000,84380924,54184037,6526408,12403024,84302606,13586963302,10670395665,6000765161
411857281,99330,16653344,12452506,54837777,84277680,54025953,6510006,12487314,84196877,13564632312,10653831887,6008157260
405873026,73564,14971521,13122175,53879224,84521287,52817739,6610464,13174217,84531019,13277727762,10334168856,6001135459
399113636,57621,14957188,14036436,52950679,84251329,51910981,6953732,14057636,84056258,13200416732,10246094710,6001311519
403964929,81693,15497010,13486032,53528546,84444630,52273366,6799330,13493079,84294191,13336219436,10413656772,6001312941
100682832,30975,11773428,2768006,14087165,23659704,14253398,1834585,2784352,23956452,4618527948,5394015872,2080660675
383704532,169966,48509248,11769714,51509022,70793106,43553216,5905085,11748883,70547488,13096440451,12417544528,5500093928
382381921,103590,15374104,12289914,51431983,77731466,50127827,6450933,12278252,77643976,12368667006,9802957281,5501191741
375006531,123445,17387832,11280565,53215331,76206087,48955965,5993672,11243581,76163148,12733127372,9745674479,5501137815
380389144,94003,15843087,11743668,51689829,77586759,49705076,6046041,11700807,77600240,12311200910,9721988651,5500720739
374764790,96827,14810018,12235733,50168149,78179774,49318625,6179553,12295768,78174701,12153591947,9436185116,5501193098
374280126,111962,15333421,11609424,50736143,77295519,49500026,6069658,11626552,77340458,12222205263,9644775134,5500718263
375975225,119742,16330414,11253992,51223371,77122278,49436346,5994247,11265116,76953638,12276405761,9732247580,5501290879
375398810,131569,15554458,11255292,50425125,77039836,49433581,6046613,11262083,76814031,12244685428,9742405824,5501266512
372051090,113681,16153440,11346478,50423260,76729893,48701962,5945906,11292401,76698705,12232742192,9653151924,5501585768
369924920,73226,14949933,12370386,49549218,77753813,48174142,6185564,12348235,77777423,12088871423,9437659238,5500868888
365322520,76647,14708157,12956522,49248870,77851255,47732301,6473496,13025352,77600891,12110235055,9404904654,5501525067
369238638,80892,14998846,12412140,49570704,77709874,47815070,6293938,12364695,77393328,12158381522,9564462723,5500900800
132312842,30646,13521588,3862475,18340765,30210922,18390597,2416622,3898307,30750437,5650070553,6194085001,2554646934
351703675,175323,43557156,10521453,46010697,61974219,38720483,5395116,10585266,62362814,11917991175,11521617795,5000121281
348522687,117159,14865345,11113806,45989371,69181662,44847317,5818389,11091262,68998009,11373837493,8736006042,5000725094
349275916,86608,14548117,10387957,46568828,69156560,45294537,5699490,10461177,69008179,11450036342,8989895590,5001043759
350404753,103336,15018748,10268611,46937488,69066719,44748590,5485354,10273913,68723618,11442739941,8888966399,5000872740
347015137,93246,13461568,11128640,45255898,70127942,44643620,5609177,11181258,70404428,11134194225,8565058628,5001308398
343417551,105784,13163019,10862574,45122712,69500681,44374797,5552758,10789066,69752276,11131589049,8594530392,5001315757
349649344,100261,13454416,10429926,46222988,69860752,45215660,5566640,10464516,69831506,11388327491,8905678596,5035700389
347486901,115147,14498968,10198965,45840023,69285217,44708480,5473433,10213183,69290402,11317411849,8819586521,5001093793
346723179,106984,14416709,10262993,45381511,69157292,44649579,5516532,10239429,69093806,11312298763,8816506129,5001074676
342203108,119910,14165585,10342787,45660611,69150812,44290277,5458269,10342410,69152466,11255471390,8741967462,5000747088
338511806,98566,13206083,11260458,44323043,69988806,43402855,5694507,11279362,70152514,11078182113,8523624417,5014549038
334818392,87360,14538971,11640341,43916528,69641741,42901363,5880662,11741233,69297978,11043933274,8486667753,5001019992
334188490,91764,13972474,11523937,44109877,69368850,43009608,5846062,11502448,69098397,11041866843,8548234235,5001540832
219783958,114739,17535661,6383115,29496030,47408693,29095455,3800497,6456797,47177528,8540936756,8591196831,3822355203
30787267,100557,30976128,110557,4254941,1412101,361406,235956,55149,834459,1632495724,2927989067,600141345
41512089,14692,2546112,1404174,6139509,7532699,4076935,621933,1387233,7605520,1423033379,1489885410,600647656
40917600,13559,2722906,1311402,5676273,7538525,4625215,627136,1306349,7554921,1368327034,1230342539,600597195
41395621,17761,1561791,1461677,4873050,8088078,5238235,699831,1477204,8156702,1259505971,1001669796,600885689
42081769,9865,1393310,1457370,5114630,8380661,5325900,708069,1461427,8457242,1294528276,1021124128,600884126
41497200,7600,1541360,1360777,5430821,8373878,5314012,665986,1362796,8348613,1308366209,1045825183,600893219
41806453,13233,1586102,1317845,5415462,8287967,5222183,652584,1324256,8325694,1322194541,1069054099,600588297
41764975,11992,1742352,1285731,5627615,8237105,5335157,648080,1300085,8299267,1357359355,1084330757,600831636
42606322,10365,1720578,1294110,5584016,8353915,5374700,656125,1287609,8273945,1367307493,1090113616,600743054
41758439,11091,1649309,1257852,5682582,8282018,5374634,647762,1247400,8262569,1364846941,1068821199,600846552
41854688,8494,1440249,1406369,5362771,8410583,5396169,704572,1410352,8356283,1326965067,1033221994,601486839
40330300,12457,1504317,1457393,5271197,8250408,5248936,721596,1453091,8309499,1312936690,1011888894,600851297
41856342,8620,1426843,1291306,5507376,8271033,5371083,670149,1295389,8233747,1352267204,1061010176,600788569
40478202,12011,1895583,1374900,5369585,8264464,5322126,710039,1387216,8164038,1326067314,1001115586,600797672
42004067,6927,1552918,1240743,5589818,8271551,5401074,660815,1245058,8263302,1366755351,1070812436,600814702
41801226,10843,1548161,1251290,5571959,8272570,5466427,682609,1267305,8258609,1364786133,1067781331,600805480
41305250,6418,1428465,1279835,5395789,8288543,5285859,662010,1287283,8283461,1328756175,1039741792,600788519
41768459,8659,1611994,1268662,5502300,8184103,5391454,666443,1253055,8262544,1352246565,1064514204,600802788
42118899,8358,1588443,1261620,5554425,8283967,5402396,666752,1237545,8218766,1362124133,1076964689,600855226
40586555,28868,2636534,1202336,5439782,8272349,5304707,634567,1195537,8223216,1356165316,1038526454,601052909
37043252,28467,2690588,1236313,4869613,8026800,4822179,600004,1234153,7894845,1311645457,917484179,600976411
23204885,57246,5728795,903786,3344489,6659239,2782841,340751,900814,6804157,1246923641,519915850,600723313
33080646,50680,2985382,1186875,4491101,8385058,4261858,501541,1161869,8407825,1308249169,824468861,600754024
31644334,48404,4090289,1043730,4633591,7575458,4264587,513219,1096781,7684970,1278619425,793564593,600661025
18785903,47425,3868747,749912,2755696,5952677,2520371,295051,762904,5967090,1031255279,447512095,600945885
35454429,44294,2962754,1175988,5101826,8600251,4817689,548823,1162480,8275725,1359014699,888396646,600754307
25949178,41587,3109518,924738,3416374,6764302,3294996,412390,971339,6879272,1131009920,637277328,600669380
24599308,49559,3628001,887146,3690276,6831626,3309475,396881,947867,6891293,1142562608,586515866,601674649
26183348,52827,3599953,932206,3717304,7008068,3479745,409981,986282,7183624,1146441996,649894343,601569111
37776113,45575,2659767,1253871,5134248,8889797,4990533,582376,1262131,8894404,1374769884,946368289,600702955
26270134,48376,3644888,914270,3540049,6742824,3146828,381699,929583,6973170,1156506146,654362336,600698103
35453940,46649,2598464,1202572,5106016,8588861,4783271,547103,1217596,8535698,1353520108,885570274,600660307
32682070,50812,2960608,1174141,4235081,8023109,4201620,508041,1207343,8392884,1236589609,817738440,600772422
29596009,49387,2902324,1028363,3907849,7420709,3729672,444730,1023420,7484245,1172140705,718195479,600764200
25439966,54164,3251779,949709,3301842,6836926,3141648,386449,926214,6682908,1081129393,603675774,600932226
37601763,37517,2300262,1129445,4995134,7707482,4789704,562210,1128459,7714464,1258760591,953870238,600782272
38837040,28298,1928123,1180780,5241135,7822313,4932619,586932,1194652,7970448,1285484277,970510247,600723339
37879576,27969,2135459,1165293,5122452,8027354,4820811,564735,1155717,8084460,1311256613,956392034,600747985
35660210,49804,3236449,1196360,4599545,8033307,4562912,527523,1191664,8128620,1285911958,862256111,600745476
38317762,25720,1801800,1166310,5136252,7770076,4957208,577924,1147686,7822369,1255349084,957270946,600745497
37707819,30577,1654511,1328747,4776883,7933216,4900231,623627,1344570,7874862,1215701344,908118529,600715793
37256918,29430,1623043,1287092,4794505,7900184,4756109,590368,1280088,8063188,1253811434,904212263,600721099
36946085,31998,1819037,1188256,4953324,7852174,4876555,570435,1185249,7837921,1236064354,919234385,600855267
31040108,42816,3138096,1067449,4198617,7541349,4188243,484486,1093294,7605589,1214793105,751074303,600821372
37677318,23843,1853531,1199093,4810243,7632180,4727050,574599,1245342,7841170,1220060035,914428449,600718875
37502499,21341,1584843,1339407,4754278,7789505,4838246,639526,1354956,7880795,1216804091,909264761,600773465
34323184,34380,1916588,1280501,4461993,7796992,4522715,589278,1273637,7627309,1158723630,846215773,600654631
29935011,42227,2767523,1036646,4041206,7200544,3982127,458470,999680,6942414,1159434700,702141719,600730163
31015437,38033,2489921,1089530,4024875,7177417,4013771,476000,1085361,7132182,1121848465,737273760,600889589
37840972,12545,1717704,1268765,4959110,7785500,4902737,618991,1250947,7641936,1219924717,916585741,600756576
38375987,10292,1408455,1325140,4997782,7865483,4961861,645171,1325690,7920340,1246816791,952778722,600737540
34700621,32059,2279538,1221190,4440455,8343270,4457162,534321,1225824,8123574,1282463048,847544581,600749378
36950009,28901,1996454,1145000,4856085,7847420,4800004,556093,1139177,7816021,1232960051,915742913,600754020
38343984,11115,1525116,1199935,5038805,7924418,4996928,609923,1212664,7864652,1245174238,963571920,600752549
38758322,10163,1410258,1253392,5013140,7969677,5047265,643515,1292559,7902926,1256023019,972979437,600770489
39400013,7726,1492566,1210635,5178460,7942511,5099781,623318,1208145,7979728,1274164308,991098957,600789702
40282616,10573,1543049,1189362,5323754,8074787,5234662,622072,1190711,8074228,1305448484,1025765738,600768253
40142978,8419,1514748,1237131,5234842,8091652,5237267,622636,1232865,8137289,1294410247,1008239723,600929225
39606049,11973,1469398,1285705,5187401,8074754,5172603,636749,1243819,8091052,1293344546,1000532299,600868320
40041148,14007,1561256,1228604,5335971,8073388,5188988,635444,1241828,8175498,1305562256,1012763501,600972490
40410481,7273,1500469,1219346,5313446,8186874,5229085,631012,1215395,8154594,1310385113,1027855568,600930604
41072649,10746,1583215,1197551,5518892,8137610,5274289,616750,1168702,8151703,1358957478,1042388585,600870292
41207956,8626,1568551,1194600,5457593,8235445,5353898,628267,1193077,8192801,1339999987,1052176465,600698234
41490155,12550,1624912,1198199,5480681,8266793,5322600,632143,1201312,8199042,1350716711,1057687819,600692930
40742253,10168,1525843,1231111,5370211,8204889,5234839,630114,1209412,8134502,1327825099,1043965956,600691373
40874916,8852,1535231,1236252,5394782,8182830,5287253,643935,1239002,8165333,1327295385,1042008496,600718795
41119219,12104,1811062,1196102,5444581,8210067,5316002,627457,1189138,8195901,1346320816,1047269226,600675229
40544527,9269,1668943,1214930,5365612,8213144,5236661,632717,1219249,8194451,1323711427,1032807526,600694182
40961044,11991,1627843,1166264,5463565,8158941,5319799,631220,1166442,8226794,1347778077,1044766637,600715324
41262687,11195,1783852,1172466,5626004,8195422,5274479,617631,1172681,8195140,1362166930,1060009041,601015141
41174501,10153,1505755,1227527,5389017,8215089,5298762,631851,1223571,8270769,1324476953,1034717770,600603950
40993557,12247,1511275,1230203,5357486,8258039,5249278,625135,1220222,8258686,1329612426,1036150261,600670141
40703924,6898,1497486,1205817,5355054,8157241,5269750,633363,1209832,8209816,1314327105,1031381503,600650855
40730819,13263,1575278,1205148,5245205,8305058,5267106,641051,1232784,8174182,1317803800,1036238198,600691795
40584747,13763,1546046,1192569,5382825,8204014,5299931,639309,1192281,8160448,1322104242,1038230287,600568299
41132043,8823,1555585,1165557,5407894,8198817,5323047,626800,1160873,8141369,1330612592,1049069542,600696676
40331627,10317,1559306,1253226,5306098,8231001,5284888,654922,1284359,8210025,1317143488,1023620639,600720480
41061667,7059,1559309,1190993,5373061,8201170,5301758,641085,1194880,8152936,1336027507,1053684604,600688092
40533473,11832,1512895,1224614,5362486,8205984,5255545,651749,1222594,8161884,1323281881,1031854046,600679853
40752075,11757,1674720,1193913,5383087,8201454,5298061,635157,1207447,8216562,1331108914,1046404463,600699045
41085695,9334,1535457,1211479,5353011,8155462,5287863,640077,1213218,8206124,1329240327,1044958821,600687301
40835252,7754,1558196,1176717,5404521,8222042,5273990,629402,1186337,8203938,1331307627,1046639792,600860140
40665549,8736,1764645,1159021,5423393,8144952,5281722,625780,1164788,8106139,1327834737,1047877674,601360021
40763223,9238,1749186,1283477,5348492,8089258,5202223,650312,1288812,8252933,1335112808,1035761378,600913737
40722179,9982,1643836,1188089,5421940,8142784,5277941,620866,1166233,8146914,1343553057,1049638063,600716366
40580676,5948,1400710,1241313,5344082,8162660,5224548,642078,1238152,8176800,1323767696,1036990655,600736974
40331334,12875,1657820,1158612,5507886,8131145,5320492,624758,1175150,8161615,1341660498,1042065493,600692735
40583594,7077,1510483,1308035,5266809,8232826,5239499,654707,1291481,8260250,1322713247,1027083313,600689942
39551436,12252,1572417,1258904,5297899,8193870,5161370,637609,1246268,8318386,1325287292,1012688540,600702133
40200311,10282,1618298,1157826,5437566,8144599,5149824,603547,1151222,8137015,1335003888,1040146011,600767718
40484858,6936,1647637,1200962,5310942,8202124,5186284,607355,1185164,8180334,1318263651,1033209796,600741690
40959024,12257,1602912,1177455,5455987,8098207,5116043,597117,1155160,8139133,1351482957,1032377111,600664899
40278790,9857,1682304,1226651,5220234,8291739,5194476,621909,1218644,8226152,1307569285,1011778138,600700024
39569936,10384,1503524,1364718,5125877,8218872,5115585,664932,1357459,8222968,1299181530,990810634,600742524
40149160,7411,1504189,1227189,5372816,8273314,5232039,632932,1247864,8213897,1313533891,1015126048,600691799
40459311,9161,1425681,1327824,5332042,8316274,5230850,641723,1310180,8323445,1317636739,1012800062,600713702
39649782,11347,1444260,1348568,5309913,8310217,5129300,675803,1370980,8331182,1312856313,1009200717,600717151
40309100,8981,1460518,1310670,5340857,8269578,5172778,652614,1329379,8312705,1313891362,1014970797,600699255
40090473,9109,1437854,1378663,5205310,8365582,5161023,687022,1411949,8354451,1318624830,1009221041,600820987
39994725,7285,1438392,1387831,5192092,8345778,5143748,682334,1378788,8408630,1314170458,1007706256,600777435
39930984,5786,1471177,1369199,5255907,8268005,5152760,661029,1330013,8260571,1313799344,1015971530,600704682
39773875,6899,1404909,1397855,5243294,8295541,5081278,672158,1392429,8293136,1315234181,1008082389,600850828
39958350,8348,1463495,1394932,5259696,8326404,5113107,688661,1410830,8304209,1314027036,1013916282,600792139
39652913,7012,1463049,1398950,5217661,8291655,5116919,688413,1381534,8243508,1313933619,1014197984,600856148
39853010,11293,1986828,1377370,5247315,8286714,5160253,691215,1388820,8328461,1319561758,1013036671,600868969
39763959,6298,1434225,1395781,5236421,8259810,5120992,692422,1383952,8254613,1311762447,1013816248,600730998
36167922,24605,2048461,1326279,5555340,7886850,4588026,603408,1320194,7953175,1428841102,872730801,600618840
39823787,6717,1502491,1385298,5287817,8247979,5140216,668558,1327783,8313051,1312479266,1010304533,600636622
39136066,9507,1823328,1387757,5294864,8278688,5177233,682472,1378660,8162196,1320690325,988552536,600613030
39790919,7910,1429542,1373581,5276508,8207339,5077095,686249,1408299,8340104,1315500444,1014695288,600584981
39531107,7876,1531516,1378294,5270860,8234794,5074194,688164,1382621,8189368,1314167774,1017485542,600851295
39954984,5931,1484369,1382966,5233001,8319168,5080605,689595,1412500,8261886,1315212969,1018886325,600839990
39903236,7294,1488004,1387475,5267624,8252851,5128211,689807,1392075,8246704,1313995547,1021408085,600800243
39794621,7575,1447445,1387690,5189661,8353018,5130069,683956,1380178,8259418,1314734124,1020700716,600846674
39691629,8148,1481823,1388265,5199094,8320685,5142219,681950,1386383,8297397,1313517743,1013256591,600844487
